ID;iata;icao;airportDescription;location;country
cc0d32b6-bd75-48bc-a49e-f4e8d0aee5b8;STM;SBSN;Santarem Airport;Santarem;Brazil
a8091122-92d9-4990-a76b-2e699f308a31;THE;SBTE;Senador Petronio Portella Airport;Teresina;Brazil
3e743d25-e6a5-4145-813d-5db550d83bca;UDI;SBUL;Uberlandia Airport;Uberlandia;Brazil
24593ffd-8053-41a7-bffd-7c34fce07848;VCP;SBKP;Viracopos Intl Airport;Campinas;Brazil
8553058b-c3ba-4aea-9c00-c5ca31816a97;VIX;SBVT;Goiabeiras Airport;Vitoria;Brazil
4b397c85-d1a7-4ee6-be5c-2f9010188992;EIS;TUPJ;Beef I Intl;Beef I;British Virgin Islands
d44d56ca-bc3c-4a67-92f0-aa80b7d13274;VIJ;TUPW;Virgin Gorda;Virgin Gorda;British Virgin Islands
749f379a-b3a1-426f-ab4a-77793507b178;BWN;WBSB;Brunei Intl Airport;Bandar Seri Begawan;Brunei Darussalam
a096f9b3-1037-4f45-8120-e94648196378;BOJ;LBBG;Burgas Intl Airport (Sarafovo Airport);Burgas;Bulgaria
ab7beecf-332d-4435-b2b7-0878133bf682;GOZ;LBGO;Gorna Oryahovitsa Airport;Gorna Oryahovitsa;Bulgaria
5119ddb4-f98b-4510-b175-f1a2899dfbd2;PDV;LBPD;Plovdiv Intl Airport;Plovdiv;Bulgaria
57505bea-94d9-4245-bf05-031c5c4cb8fc;SOF;LBSF;Sofia Airport;Sofia;Bulgaria
4b1fb8be-c06c-4027-8ee4-150e13a69b88;VAR;LBWN;Varna Intl Airport;Varna;Bulgaria
e5716149-1858-4d93-8111-457d0db3e7a1;ABE;KABE;Lehigh Valley Intl Airport;Allentown, Pennsylvania;USA
d405b469-881b-4f0e-9b3b-07e8b0997b69;ABI;KABI;Abilene Regional Airport;Abilene, Texas;USA
0fc0df19-feb4-46f9-b4d7-fead739a131e;ABQ;KABQ;Albuquerque Intl Sunport;Albuquerque, New Mexico;USA
e6d0f2e3-2c3f-454c-8452-13ec29af2b0e;ABR;KABR;Aberdeen Regional Airport;Aberdeen, South Dakota;USA
aa65e65c-4b33-47bc-afae-2b77070516ac;ABY;KABY;Southwest Georgia Regional Airport;Albany, Georgia;USA
4f31cdec-e5ba-4f7d-9420-138502e16eb2;ACK;KACK;Nantucket Memorial Airport;Nantucket, Massachusetts;USA
bb613c2a-d3dd-4f56-94b1-4145fbbe45b7;ACT;KACT;Waco Regional Airport;Waco, Texas;USA
6d01dfbe-838f-426d-99d5-8630da8d7192;ACV;KACV;Arcata Airport;Arcata/Eureka, California;USA
4ca44a48-b9f3-4771-a4fe-52ec8e544638;ACY;KACY;Atlantic City Intl Airport;Atlantic City, New Jersey;USA
d232f5ce-a43a-45be-a50e-4e397afeb995;ADQ;PADQ;Kodiak Airport;Kodiak, Alaska;USA
b909d685-f9be-41d6-8acd-a32097ca4270;AEX;KAEX;Alexandria Intl Airport;Alexandria, Louisiana;USA
10d59eb5-69d7-4500-ab7a-163e03127b54;AGS;KAGS;Augusta Regional Airport at Bush Field;Augusta, Georgia;USA
6ee5c09e-407b-4df1-bf9b-5baf95e61aac;AHN;KAHN;Athens-Ben Epps Airport;Athens, Georgia;USA
f5ecb736-64a3-4604-b56b-961b35a9c2a5;AKN;PAKN;King Salmon Airport;King Salmon, Alaska;USA
be9e4924-7733-4c65-8e6a-f67aa4c47852;ALB;KALB;Albany Intl Airport;Albany, New York;USA
b18e446a-dce2-40dd-9667-262a23dc936c;ALO;KALO;Waterloo Regional Airport;Waterloo, Iowa;USA
fe114fe1-86f5-4594-a942-99564ab39c4f;ALW;KALW;Walla Walla Regional Airport;Walla Walla, Washington;USA
e1566558-b827-410f-b58b-257a74e563e4;AMA;KAMA;Rick Husband Amarillo Intl Airport;Amarillo, Texas;USA
4c31b3db-b717-49ea-bf13-9f5755021653;ANC;PANC;Ted Stevens Anchorage Intl Airport;Anchorage, Alaska;USA
c5c5323c-f21c-473a-b05e-c8c3f9c323e2;ANI;PANI;Aniak Airport;Aniak, Alaska;USA
f6ec38f3-2278-4b19-814b-4c69b94f6b23;AOO;KAOO;Altoona-Blair County Airport;Altoona, Pennsylvania;USA
ec82a30e-95bf-4591-9bc9-1ed43d5140f1;APF;KAPF;Naples Municipal Airport;Naples, Florida;USA
7269ea18-af59-4639-8179-a94b9507580a;APN;KAPN;Alpena County Regional Airport;Alpena, Michigan;USA
85ff5062-42db-4279-ae10-9b2f29593b40;ASE;KASE;Aspen-Pitkin County Airport (Sardy Field);Aspen, Colorado;USA
2084ea94-f983-4c7f-8233-3b94f29e0dd6;ATL;KATL;Hartsfield-Jackson Atlanta Intl Airport;Atlanta, Georgia;USA
ecd31ba9-0d9e-4afe-a220-7cb885af5615;ATW;KATW;Outagamie County Regional Airport;Appleton, Wisconsin;USA
db96385e-1a2a-45d2-b776-db3021c193ba;AUS;KAUS;Austin-Bergstrom Intl Airport;Austin, Texas;USA
45c380b1-835a-4aa8-ae09-9f8e3ec91491;AVL;KAVL;Asheville Regional Airport;Asheville, North Carolina;USA
0750072e-0473-4827-a8e9-af21f68f0982;AVP;KAVP;Wilkes-Barre/Scranton Intl Airport;Wilkes-Barre, Pennsylvania;USA
ac74aa65-68e6-4309-8461-fcd5e1c772df;AZO;KAZO;Kalamazoo/Battle Creek Intl Airport;Kalamazoo, Michigan;USA
f1fd2d51-32a4-4682-9c84-21a0b372a757;BDL;KBDL;Bradley Intl Airport;Windsor Locks, Connecticut;USA
49fcd969-e77f-4e63-8109-7461418009c4;BED;KBED;Laurence G. Hanscom Field / Hanscom AFB;Bedford, Massachusetts;USA
b8aaad52-6af4-4dd5-8601-d01b82e39181;BET;PABE;Bethel Airport;Bethel, Alaska;USA
a192441f-051c-4d81-8d9f-51f738fa46a8;BFI;KBFI;King County Intl Airport (Boeing Field);Seattle, Washington;USA
d647e246-75e7-4a39-9224-a76d96aa4d74;BFL;KBFL;Meadows Field Airport;Bakersfield, California;USA
1e3201b7-896f-4397-ba58-2b1871fdb78b;BGM;KBGM;Greater Binghamton Airport (Edwin A. Link Field);Binghamton, New York;USA
0a4087c2-6cfc-4c5e-8cf0-cb125736bf42;BGR;KBGR;Bangor Intl Airport;Bangor, Maine;USA
74930c63-4001-4d44-ab82-ae8224413262;BHB;KBHB;Hancock County-Bar Harbor Airport;Bar Harbor, Maine;USA
f205b4fd-dec8-4ed7-9b86-a474a9b0e3e9;BHM;KBHM;Birmingham Intl Airport;Birmingham, Alabama;USA
1202b6d9-5dc8-42bc-a78a-e0224faba519;BIL;KBIL;Billings Logan Intl Airport;Billings, Montana;USA
b9f22a17-5374-4d98-9ede-4a16a00481d3;BIS;KBIS;Bismarck Municipal Airport;Bismarck, North Dakota;USA
f013c0a2-ac5d-4524-b748-7e608cd68c38;BJI;KBJI;Bemidji Regional Airport;Bemidji, Minnesota;USA
5e7b8826-ee92-4536-8daf-ccf86b19513a;BLI;KBLI;Bellingham Intl Airport;Bellingham, Washington;USA
e2f059bc-c264-4dc2-a5a4-754574a2d77b;BMI;KBMI;Central Illinois Regional Airport;Bloomington, Illinois;USA
5b7b099e-ae29-4ba6-9068-ca14c6f7527f;BNA;KBNA;Nashville Intl Airport (Berry Field);Nashville, Tennessee;USA
ebbe86b7-869b-437a-9c8b-8fc883e6940d;BOI;KBOI;Boise Air Terminal (Gowen Field);Boise, Idaho;USA
4c53820e-246f-495d-a06d-439a4457d932;BOS;KBOS;Gen. Edward Lawrence Logan Intl Airport;Boston, Massachusetts;USA
aca0defb-bba9-4543-8dc4-11ba4af8122b;BPT;KBPT;Southeast Texas Regional Airport;Beaumont, Texas;USA
19506fd2-43d3-4f57-9458-4707069c20c2;BQK;KBQK;Brunswick Golden Isles Airport;Brunswick, Georgia;USA
4bbed98f-ba91-48ba-9300-3204c64817b9;BRD;KBRD;Brainerd Lakes Regional Airport;Brainerd, Minnesota;USA
a8c12463-352f-4d25-9bd3-4e9cef043f37;BRO;KBRO;Brownsville/South Padre Island Intl Airport;Brownsville, Texas;USA
933c039d-8a8e-4608-826e-4d6fe5b75cd6;BRW;PABR;Wiley Post-Will Rogers Memorial Airport;Barrow, Alaska;USA
cf011bca-f186-4e14-873d-0d3d8a611565;BTM;KBTM;Bert Mooney Airport;Butte, Montana;USA
7411ae60-d1ce-46f1-a471-211ac74edcc8;BTR;KBTR;Baton Rouge Metropolitan Airport (Ryan Field);Baton Rouge, Louisiana;USA
0f57ab01-5a2f-4cc7-8d79-0be1890ad62d;BTV;KBTV;Burlington Intl Airport;Burlington, Vermont;USA
987bfedf-bd62-4e97-bdcd-27136632f15e;BUF;KBUF;Buffalo Niagara Intl Airport;Buffalo, New York;USA
6d39ae04-6e1f-4c39-bcf1-c5a0d284aa38;BUR;KBUR;Bob Hope Airport;Burbank, California;USA
682b5c17-475b-42dc-922f-d9a4b9930d62;BWI;KBWI;Baltimore-Washington Intl Thurgood Marshall Airport;Baltimore, Maryland;USA
480bd46c-5a7c-4c35-b0a4-cb2255f3e7c2;BZN;KBZN;Gallatin Field Airport;Bozeman, Montana;USA
427cce1b-baab-49d0-95cb-110d919701db;CAE;KCAE;Columbia Metropolitan Airport;Columbia, South Carolina;USA
c4ae61f6-4882-4fbb-b873-d6a7e2cc3b26;CAK;KCAK;Akron-Canton Regional Airport;Akron, Ohio;USA
bc9f2ac0-43d8-45b3-ae80-eff747cf304a;CDC;KCDC;Cedar City Regional Airport;Cedar City, Utah;USA
3e26168b-09de-433b-a2b5-0ea7d1348e6f;CDV;PACV;Merle K. Mudhole Smith Airport;Cordova, Alaska;USA
9b5d7c60-8b52-41db-b47c-b9eedf1a9028;CEC;KCEC;Jack McNamara Field Airport;Crescent City, California;USA
07af98cd-3d6b-492c-ab98-4525275428a1;CHA;KCHA;Chattanooga Metropolitan Airport (Lovell Field);Chattanooga, Tennessee;USA
8dfced5b-d6c1-4b19-9ea7-b7f3e110d31c;CHO;KCHO;Charlottesville-Albemarle Airport;Charlottesville, Virginia;USA
aa129cb6-4436-4c1a-a7ae-e6b9e48634ea;CHS;KCHS;Charleston Intl Airport (Civil/Mil.);Charleston, South Carolina;USA
f9dafeff-0dc9-4b70-8e2f-4fccb8426d9c;CIC;KCIC;Chico Municipal Airport;Chico, California;USA
49d78ab1-75e9-4f1d-915f-c06b897abb02;CID;KCID;The Eastern Iowa Airport;Cedar Rapids, Iowa;USA
e65fe7a0-4b1c-4372-8e08-db8cf986fedb;CIU;KCIU;Chippewa County Intl Airport;Sault Ste. Marie, Michigan;USA
69c822c8-050c-45d7-b08e-85b4c2c40a67;CKB;KCKB;Harrison/Marion Regional Airport;Clarksburg, West Virginia;USA
1ba2cf99-9715-4bf8-8244-0194864203cb;CLE;KCLE;Cleveland-Hopkins Intl Airport;Cleveland, Ohio;USA
36ad9a19-5f8d-44e4-9f51-afd61fee4e95;CLL;KCLL;Easterwood Airport;College Station, Texas;USA
47130fcd-a914-48b9-9a39-beb9fc0ba3fd;CLM;KCLM;William R. Fairchild Intl Airport;Port Angeles, Washington;USA
530653e7-db33-4377-adea-1e44fe71eb50;CLT;KCLT;Charlotte/Douglas Intl Airport;Charlotte, North Carolina;USA
f1af060a-7318-4460-bc55-4b300a98f841;CMH;KCMH;Port Columbus Intl Airport;Columbus, Ohio;USA
f1c478b8-8122-47c4-9d53-8ef48b04f007;CMI;KCMI;University of Illinois - Willard Airport;Champaign / Urbana, Illinois;USA
6f2d8a24-e50a-4e9d-944b-d063a4cd4f69;CMX;KCMX;Houghton County Memorial Airport;Hancock, Michigan;USA
ede76ed3-a9df-4a76-a7fc-258060f2b989;COD;KCOD;Yellowstone Regional Airport;Cody, Wyoming;USA
379546ea-5ba3-459b-8c5f-5b6577bd2e9f;COS;KCOS;City of Colorado Springs Municipal Airport;Colorado Springs, Colorado;USA
7965c105-593f-4405-94ec-328307d61662;COU;KCOU;Columbia Regional Airport;Columbia, Missouri;USA
7ddfd838-5bbb-4ad2-b3fb-e123384e509d;CPR;KCPR;Natrona County Intl Airport;Casper, Wyoming;USA
87dc45f7-f0b4-49a8-862d-7da8e3145797;CRP;KCRP;Corpus Christi Intl Airport;Corpus Christi, Texas;USA
941c3bf9-789f-4118-ac5f-1f4451673b6d;CRQ;KCRQ;McClellan-Palomar Airport;Carlsbad, California;USA
9fbfd03e-fa39-4198-8f91-7ca539222568;CRW;KCRW;Yeager Airport;Charleston, West Virginia;USA
d97c4ec2-33e6-46a9-b30c-8508b481d418;CSG;KCSG;Columbus Metropolitan Airport;Columbus, Georgia;USA
b1837dee-c330-4fae-980d-9ff41cbf712a;CVG;KCVG;Cincinnati/Northern Kentucky Intl Airport;Covington, Kentucky;USA
dc793c6f-4144-4fd1-a8cb-2115c541b1c9;CVX;KCVX;Charlevoix Municipal Airport;Charlevoix, Michigan;USA
d4df90c3-d900-4740-84e2-1921c36a69b1;CWA;KCWA;Central Wisconsin Airport;Mosinee, Wisconsin;USA
4d8fac2a-bdec-4fb2-8a41-d21584530bf3;CYS;KCYS;Cheyenne Regional Airport (Jerry Olson Field);Cheyenne, Wyoming;USA
9cae52c1-9b98-45d8-8063-c19fe2406ccf;DAB;KDAB;Daytona Beach Intl Airport;Daytona Beach, Florida;USA
529a30e3-bd28-48c4-8563-1c9cac24821d;DAL;KDAL;Dallas Love Field;Dallas, Texas;USA
35831721-14c7-45a7-afe4-5785d7807e7c;DAY;KDAY;James M. Cox Dayton Intl Airport;Dayton, Ohio;USA
9b3dcde5-521e-4b90-b9db-d91ef2e1955e;DBQ;KDBQ;Dubuque Regional Airport;Dubuque, Iowa;USA
47686e6b-33f7-4f32-8790-6681973ba9d6;DCA;KDCA;Ronald Reagan Washington National Airport;Arlington (Washington, D.C.), Virginia;USA
bdd54f5e-c240-45da-8038-dad3c72fc0a9;DEC;KDEC;Decatur Airport;Decatur, Illinois;USA
b1516fa5-c59f-47f8-97db-711bb44eff01;DEN;KDEN;Denver Intl Airport;Denver, Colorado;USA
ef4cf4b6-8da6-4a0e-8ce3-8987d8e451ca;DFW;KDFW;Dallas-Fort Worth Intl Airport;Dallas-Fort Worth, Texas;USA
aeeb6c19-20a7-4f09-ac5a-edfcf5cacd2c;DHN;KDHN;Dothan Regional Airport;Dothan, Alabama;USA
d7b82462-10ee-4fbf-a9b0-bf4462561704;DLG;PADL;Dillingham Airport;Dillingham, Alaska;USA
e74c013a-dce9-437b-9a30-a09648e0b998;DLH;KDLH;Duluth Intl Airport;Duluth, Minnesota;USA
c6632841-3d37-4475-be00-45f5028a6731;DRO;KDRO;Durango-La Plata County Airport;Durango, Colorado;USA
ae4a34a8-c5ab-494b-a533-2b6e87ec9f56;DSM;KDSM;Des Moines Intl Airport;Des Moines, Iowa;USA
f37d2d96-2ac9-4175-ab9e-37045ba27fe6;DTW;KDTW;Detroit Metropolitan Wayne County Airport;Detroit, Michigan;USA
1d316056-8fd6-4924-9dde-82653c573580;DUJ;KDUJ;DuBois-Jefferson County Airport;DuBois, Pennsylvania;USA
d1d62695-081d-4166-ac69-8e4cbf5f50fa;DUT;PADU;Unalaska Airport;Unalaska, Alaska;USA
c03a3e7a-3c36-4ba8-8760-94ffd9bc8695;EAT;KEAT;Pangborn Memorial Airport;Wenatchee, Washington;USA
6fa874d4-cb47-4bc9-818a-3f7c67e2d5aa;EAU;KEAU;Chippewa Valley Regional Airport;Eau Claire, Wisconsin;USA
3e5a9351-2542-4774-ab19-f43006e45769;EFD;KEFD;Ellington Field;Houston, Texas;USA
8a6da085-03a4-4bd1-a179-283f8585905f;EGE;KEGE;Eagle County Regional Airport;Eagle, Colorado;USA
f9736531-c2b6-4893-8ce6-5eb8dcb83652;EKO;KEKO;Elko Regional Airport (J.C. Harris Field);Elko, Nevada;USA
724b01ff-27be-4fab-8034-adcb08d0e622;ELM;KELM;Elmira/Corning Regional Airport;Elmira, New York;USA
af01ff7d-612a-4756-81be-daef5d512d21;ELP;KELP;El Paso Intl Airport;El Paso, Texas;USA
154b225a-16fb-4721-b087-35e7c708f225;ENA;PAEN;Kenai Municipal Airport;Kenai, Alaska;USA
d0de6504-c7d7-46bd-9571-a6050b4bcd33;ERI;KERI;Erie Intl Airport (Tom Ridge Field);Erie, Pennsylvania;USA
56b7c494-7c1f-4a00-be87-0aad4404b4d6;EUG;KEUG;Eugene Airport (Mahlon Sweet Field);Eugene, Oregon;USA
e604b4f1-84fe-4eab-b288-ef6494b8b9ea;EVV;KEVV;Evansville Regional Airport;Evansville , Indiana;USA
9970a05e-6b22-42b3-a7de-8c2f2c24133a;EWB;KEWB;New Bedford Regional Airport;New Bedford, Massachusetts;USA
043fe09e-0e56-4c20-b36f-cebf42bef64f;EWN;KEWN;Craven County Regional Airport;New Bern, North Carolina;USA
ed326cf3-9358-4027-8d78-99e4909d62c8;EWR;KEWR;Newark Liberty Intl Airport;Newark, New Jersey;USA
b7a4468f-9317-4607-9aa6-b2db697f4efe;EYW;KEYW;Key West Intl Airport;Key West, Florida;USA
abb894ec-075b-4761-a756-11cad71fb409;FAI;PAFA;Fairbanks Intl Airport;Fairbanks, Alaska;USA
0197b74c-c1d8-499c-a273-0f699c84f935;FAR;KFAR;Hector Intl Airport;Fargo, North Dakota;USA
6638b68f-0812-4cd1-92b1-71d5731fe8c0;FAT;KFAT;Fresno Yosemite Intl Airport;Fresno, California;USA
e01e2780-e74b-42e8-bbc9-1eff7c2ef471;FAY;KFAY;Fayetteville Regional Airport (Grannis Field);Fayetteville, North Carolina;USA
fb22a789-b6ed-4b47-aad6-9ae9c93df167;FHR;KFHR;Friday Harbor Airport;Friday Harbor, Washington;USA
d56fa258-564f-432a-8f6a-8f7fa92fba6e;FLG;KFLG;Flagstaff Pulliam Airport;Flagstaff, Arizona;USA
02d18572-1c37-4127-b293-ec4a7777f375;FLL;KFLL;Fort Lauderdale-Hollywood Intl Airport;Fort Lauderdale, Florida;USA
d508fe59-e46e-4394-b704-ae4be7909114;FLO;KFLO;Florence Regional Airport;Florence, South Carolina;USA
5a7649a5-f6b0-45fa-bbc7-798afbfe48bb;FMN;KFMN;Four Corners Regional Airport;Farmington, New Mexico;USA
94aa2404-af83-4a02-849c-8bc2a590c9dc;FNT;KFNT;Bishop Intl Airport;Flint, Michigan;USA
f63a2d18-6355-4f2a-9076-82c0b451cf7a;FOE;KFOE;Forbes Field;Topeka, Kansas;USA
385f0733-7f08-4093-9110-cb302772525b;FSD;KFSD;Sioux Falls Regional Airport (Joe Foss Field);Sioux Falls, South Dakota;USA
a8362425-d668-4b6f-8299-e048a5aecfd8;FSM;KFSM;Fort Smith Regional Airport;Fort Smith, Arkansas;USA
11b39c5f-0b6e-4133-9d9f-557e797a1789;FWA;KFWA;Fort Wayne Intl Airport;Fort Wayne, Indiana;USA
338a2429-d298-4e84-bbfb-d3d128a0bb93;GAL;PAGA;Edward G. Pitka Sr. Airport;Galena, Alaska;USA
dba7a4fb-c07c-41bb-9214-eb6b9ac1b3ee;GCC;KGCC;Gillette-Campbell County Airport;Gillette, Wyoming;USA
c388b4cf-e0ad-4d6b-894b-c2198aae2ee1;GCN;KGCN;Grand Canyon National Park Airport;Tusayan, Arizona;USA
5656ca6f-e8fe-40f5-8ce6-df233ce7341f;GEG;KGEG;Spokane Intl Airport (Geiger Field);Spokane, Washington;USA
3c984d8a-7237-44cb-8d25-6da52fd204f6;GFK;KGFK;Grand Forks Intl Airport;Grand Forks, North Dakota;USA
3ac3ce73-2cc6-4d67-8f9d-05a266ef8ebc;GGG;KGGG;East Texas Regional Airport;Longview, Texas;USA
551c393c-373c-41f3-bba9-dca9fd09a672;GJT;KGJT;Walker Field Airport;Grand Junction, Colorado;USA
f2eed4f6-711d-4a1b-8a81-3f4cc492d416;GNV;KGNV;Gainesville Regional Airport;Gainesville, Florida;USA
3a7a325e-c3c9-48ee-a1d1-58f1ad56710b;GPI;KGPI;Glacier Park Intl Airport;Kalispell, Montana;USA
276919fa-4fd5-40d8-ac1d-0cccea32926e;GPT;KGPT;Gulfport-Biloxi Intl Airport;Gulfport, Mississippi;USA
ee2bbbf4-466b-4b9e-8ca8-bb19899fec41;GRB;KGRB;Austin Straubel Intl Airport;Green Bay, Wisconsin;USA
0035065c-cdb7-47ed-ae74-c9b91c65c279;GRK;KGRK;Killeen-Fort Hood Regional Airport (R. Gray Army Airfield);Killeen, Texas;USA
476d89b9-b905-4565-9359-b36e31a1d664;GRR;KGRR;Gerald R. Ford Intl Airport;Grand Rapids, Michigan;USA
b74caf5c-638d-483c-ab89-3889424aaf73;GSO;KGSO;Piedmont Triad Intl Airport;Greensboro, North Carolina;USA
8236b586-b33a-4238-813e-37d052b3115f;GSP;KGSP;Greenville-Spartanburg Intl Airport;Greer, South Carolina;USA
af701349-c2e5-4cc9-a762-d4000a4d0bfe;GTF;KGTF;Great Falls Intl Airport;Great Falls, Montana;USA
f3b6a60f-0f88-4e19-b830-afb2e5337925;GTR;KGTR;Golden Triangle Regional Airport;Columbus, Mississippi;USA
6366f888-fb92-4223-842d-5a7e0ac2528e;GUC;KGUC;Gunnison-Crested Butte Regional Airport;Gunnison, Colorado;USA
c598e825-7a20-40d3-b07a-a50c68fb123c;HDN;KHDN;Yampa Valley Airport;Hayden, Colorado;USA
f4802975-369e-452c-be0c-e4e1002dbcc1;HGR;KHGR;Hagerstown Regional Airport (Richard A. Henson Field);Hagerstown, Maryland;USA
89a1a3b2-847e-4483-be0a-f61f151e0fbd;HLN;KHLN;Helena Regional Airport;Helena, Montana;USA
fb5fe886-5dcd-4fdb-9e29-e51b7dce0988;HNL;PHNL;Honolulu Intl Airport (Civil/Mil.);Honolulu, Hawaii;USA
fbd2b256-71d5-400f-b771-6ec443085493;HNM;PHHN;Hana Airport;Hana, Hawaii;USA
bb2ed363-f0ef-4dbc-a2bb-5adc15b1c32b;HOM;PAHO;Homer Airport;Homer, Alaska;USA
0508ba27-82db-45c4-be59-0df1b23cff9f;HOU;KHOU;William P. Hobby Airport;Houston, Texas;USA
e92428d8-7340-4aca-86cc-17cbf5b6b5f2;HPN;KHPN;Westchester County Airport;White Plains, New York;USA
daededfd-6c26-4c0d-ac93-cdab262004d0;HRL;KHRL;Valley Intl Airport;Harlingen, Texas;USA
a550fb33-db87-44ae-915b-930a022cd398;HSV;KHSV;Huntsville Intl Airport (Carl T. Jones Field);Huntsville, Alabama;USA
1f19255c-29a7-46b9-bff5-4963a9bd3f72;HTS;KHTS;Tri-State Airport (Milton J. Ferguson Field);Huntington, West Virginia;USA
7aa6b1cc-8b03-43c6-bb22-6702795c5589;HVN;KHVN;Tweed-New Haven Airport;New Haven, Connecticut;USA
61629269-9464-479c-92ba-92daefabfca7;HXD;KHXD;Hilton Head Airport;Hilton Head Island, South Carolina;USA
138477f2-ad81-4082-aa6f-e07793bb442d;HYA;KHYA;Barnstable Municipal Airport (Boardman/Polando Field);Hyannis, Massachusetts;USA
f331956f-c805-48ac-a7ef-81f9d7782357;IAD;KIAD;Washington Dulles Intl Airport;Chantilly (Washington, D.C.), Virginia;USA
1bd1cb66-a866-4613-9d93-16fbbd9e7cbc;IAH;KIAH;George Bush Intercontinental Airport;Houston, Texas;USA
29be26a2-0c78-4f82-96c9-31aca98fbc75;ICT;KICT;Wichita Mid-Continent Airport;Wichita, Kansas;USA
1262cfd5-a21c-4daa-9cd9-c7991298a236;IDA;KIDA;Idaho Falls Regional Airport (Fanning Field);Idaho Falls, Idaho;USA
7aab8f02-3e49-4046-bb57-65d7737ce010;IFP;KIFP;Laughlin/Bullhead Intl Airport;Bullhead City, Arizona;USA
8b0da7fe-dc61-4c2f-a812-8bee65698a35;ILM;KILM;Wilmington Intl Airport;Wilmington, North Carolina;USA
927bf1e5-79aa-43eb-a631-87b2d2c5e7b3;IND;KIND;Indianapolis Intl Airport;Indianapolis, Indiana;USA
63d9fcbb-191b-473f-8d30-8873c6464bd6;INL;KINL;Falls Intl Airport;Intl Falls, Minnesota;USA
4c19cd2a-bb76-4f5e-b887-723868c57ad1;IPL;KIPL;Imperial County Airport;Imperial, California;USA
c9e589e5-1e86-44d1-b384-711c3288897c;IPT;KIPT;Williamsport Regional Airport;Williamsport, Pennsylvania;USA
b74016a0-5963-4737-b69d-883e2ce5125f;ISP;KISP;Long Island MacArthur Airport;Islip, New York;USA
d81caf93-5aef-4c96-a3fa-f4e849d1b6cb;ITH;KITH;Ithaca Tompkins Regional Airport;Ithaca, New York;USA
51e3e4a4-c90b-491c-a540-5b5286f8ed2b;ITO;PHTO;Hilo Intl Airport;Hilo, Hawaii;USA
c2def9b8-f614-491f-b2f2-4f5b07414762;IYK;KIYK;Inyokern Airport;Inyokern, California;USA
c1652fe3-d893-4a73-88a1-07a0ae5b1437;JAC;KJAC;Jackson Hole Airport;Jackson, Wyoming;USA
4535c9ad-7bd7-453f-bd2b-112c9ba7f67c;JAN;KJAN;Jackson-Evers Intl Airport;Jackson, Mississippi;USA
b7b7eb91-de5d-440c-bbcb-f301409da57f;JAX;KJAX;Jacksonville Intl Airport;Jacksonville, Florida;USA
beecd00f-a5dd-49e3-8191-b7f66b520162;JFK;KJFK;John F. Kennedy Intl Airport;New York, New York;USA
3ae927af-37ad-4d7e-a868-ac13260f8ba7;JHW;KJHW;Chautauqua County/Jamestown Airport;Jamestown, New York;USA
899ccc32-10c3-4c67-b543-7818fbf33fa2;JLN;KJLN;Joplin Regional Airport;Joplin, Missouri;USA
d54510ff-5b85-46cb-a5b5-6ab629be99e9;JNU;PAJN;Juneau Intl Airport;Juneau, Alaska;USA
e940ac81-28f9-4c1a-a387-2557a724770b;JST;KJST;John Murtha Johnstown-Cambria County Airport;Johnstown, Pennsylvania;USA
7c178e8e-7a50-4604-a2ff-c75ac6e917fb;KOA;PHKO;Kona Intl Airport at Keahole;Kailua / Kona, Hawaii;USA
2ad749d5-fa41-428a-b0cd-4065be4e6a20;KTN;PAKT;Ketchikan Intl Airport;Ketchikan, Alaska;USA
bf4f4249-34e2-4426-936a-f12dbe2b0074;LAF;KLAF;Purdue University Airport;Lafayette, Indiana;USA
e652be30-6f40-48e7-b74f-d61849336518;LAN;KLAN;Capital City Airport;Lansing, Michigan;USA
248f1197-0287-4a55-9c25-848f987ee4ff;LAS;KLAS;McCarran Intl Airport;Las Vegas, Nevada;USA
6152dcee-f057-49f4-8e87-60c09f8d1490;LAW;KLAW;Lawton-Fort Sill Regional Airport;Lawton , Oklahoma;USA
591128bb-f3ab-4e87-9827-0ab0e3f1cd86;LAX;KLAX;Los Angeles Intl Airport;Los Angeles, California;USA
